Game,TotalWinPct,TotalWins,TotalLosses,Rank,DruidWin,DruidLoss,DruidWinPct,HunterWin,HunterLoss,HunterWinPct,MageWin,MageLoss,MageWinPct,PaladinWin,PaladinLoss,PaladinWinPct,PriestWin,PriestLoss,PriestWinPct,RogueWin,RogueLoss,RogueWinPct,ShamanWin,ShamanLoss,ShamanWinPct,WarlockWin,WarlockLoss,WarlockWinPct,WarriorWin,WarriorLoss,WarriorWinPct,DruidMetaPct,HunterMetaPct,MageMetaPct,PaladinMetaPct,PriestMetaPct,RogueMetaPct,ShamanMetaPct,WarlockMetaPct,WarriorMetaPct
686,0.508746356,349,337,3,,,0.622222222,,,1,,,0.507936508,,,0.5,,,0.597402597,,,0.6,1,,0.45177665,,,0.473684211,,,0.428571429,0.065597668,0.00728863,0.091836735,0.023323615,0.112244898,0.138483965,0.287172012,0.110787172,0.163265306
687,0.509461427,350,337,3.1,,,0.622222222,,,1,,,0.507936508,,,0.5,,,0.597402597,,,0.6,,,0.45177665,,,0.473684211,1,,0.433628319,0.065502183,0.00727802,0.091703057,0.023289665,0.112081514,0.138282387,0.286754003,0.11062591,0.164483261
688,0.50872093,350,338,3.2,,1,0.608695652,,,1,,,0.507936508,,,0.5,,,0.597402597,,,0.6,,,0.45177665,,,0.473684211,,,0.433628319,0.066860465,0.007267442,0.091569767,0.023255814,0.111918605,0.138081395,0.286337209,0.110465116,0.164244186
689,0.509433962,351,338,3.1,1,,0.617021277,,,1,,,0.507936508,,,0.5,,,0.597402597,,,0.6,,,0.45177665,,,0.473684211,,,0.433628319,0.068214804,0.007256894,0.091436865,0.023222061,0.111756168,0.137880987,0.285921626,0.11030479,0.164005806
690,0.508695652,351,339,3.2,,,0.617021277,,,1,,,0.507936508,,,0.5,,,0.597402597,,,0.6,,1,0.44949495,,,0.473684211,,,0.433628319,0.068115942,0.007246377,0.091304348,0.023188406,0.111594203,0.137681159,0.286956522,0.110144928,0.163768116
691,0.507959479,351,340,3.1,,,0.617021277,,,1,,,0.507936508,,,0.5,,,0.597402597,,,0.6,,1,0.447236181,,,0.473684211,,,0.433628319,0.068017366,0.00723589,0.091172214,0.023154848,0.111432706,0.13748191,0.287988423,0.109985528,0.163531114
692,0.507225434,351,341,3,,,0.617021277,,,1,,,0.507936508,,,0.5,,,0.597402597,,,0.6,,,0.447236181,,,0.473684211,,1,0.429824561,0.067919075,0.007225434,0.091040462,0.023121387,0.111271676,0.137283237,0.287572254,0.10982659,0.164739884
693,0.506493507,351,342,4.4,,,0.617021277,,,1,,1,0.5,,,0.5,,,0.597402597,,,0.6,,,0.447236181,,,0.473684211,,,0.429824561,0.067821068,0.007215007,0.092352092,0.023088023,0.111111111,0.137085137,0.287157287,0.10966811,0.164502165
694,0.505763689,351,343,4.3,,,0.617021277,,,1,,,0.5,,,0.5,,,0.597402597,,,0.6,,1,0.445,,,0.473684211,,,0.429824561,0.067723343,0.007204611,0.09221902,0.023054755,0.110951009,0.136887608,0.288184438,0.109510087,0.16426513
695,0.505035971,351,344,4.2,,,0.617021277,,,1,,,0.5,,,0.5,,,0.597402597,,,0.6,,1,0.44278607,,,0.473684211,,,0.429824561,0.067625899,0.007194245,0.092086331,0.023021583,0.110791367,0.136690648,0.289208633,0.109352518,0.164028777
696,0.504310345,351,345,4.1,,,0.617021277,,,1,,1,0.492307692,,,0.5,,,0.597402597,,,0.6,,,0.44278607,,,0.473684211,,,0.429824561,0.067528736,0.007183908,0.093390805,0.022988506,0.110632184,0.136494253,0.288793103,0.109195402,0.163793103
697,0.503586801,351,346,4,,,0.617021277,,,1,,,0.492307692,,,0.5,,,0.597402597,,,0.6,,,0.44278607,,1,0.467532468,,,0.429824561,0.067431851,0.007173601,0.093256815,0.022955524,0.110473458,0.136298422,0.288378766,0.110473458,0.163558106
698,0.50286533,351,347,5.4,,,0.617021277,,,1,,,0.492307692,,,0.5,,,0.597402597,,,0.6,,,0.44278607,,,0.467532468,,1,0.426086957,0.067335244,0.007163324,0.093123209,0.022922636,0.110315186,0.136103152,0.287965616,0.110315186,0.164756447
699,0.503576538,352,347,5.3,,,0.617021277,,,1,,,0.492307692,,,0.5,,,0.597402597,,,0.6,1,,0.445544555,,,0.467532468,,,0.426086957,0.067238913,0.007153076,0.092989986,0.022889843,0.110157368,0.135908441,0.288984263,0.110157368,0.164520744
700,0.502857143,352,348,5.4,,,0.617021277,,,1,,,0.492307692,,,0.5,,,0.597402597,,,0.6,,,0.445544555,,,0.467532468,,1,0.422413793,0.067142857,0.007142857,0.092857143,0.022857143,0.11,0.135714286,0.288571429,0.11,0.165714286
701,0.5021398,352,349,5.3,,,0.617021277,,,1,,,0.492307692,,,0.5,,,0.597402597,,,0.6,,1,0.443349754,,,0.467532468,,,0.422413793,0.067047076,0.007132668,0.092724679,0.022824536,0.109843081,0.135520685,0.289586305,0.109843081,0.165477889
702,0.502849003,353,349,5.2,,,0.617021277,,,1,,,0.492307692,,,0.5,,,0.597402597,,,0.6,,,0.443349754,,,0.467532468,1,,0.427350427,0.066951567,0.007122507,0.092592593,0.022792023,0.10968661,0.135327635,0.289173789,0.10968661,0.166666667
703,0.503556188,354,349,5.3,,,0.617021277,,,1,,,0.492307692,,,0.5,,,0.597402597,,,0.6,,,0.443349754,,,0.467532468,1,,0.43220339,0.06685633,0.007112376,0.092460882,0.022759602,0.109530583,0.135135135,0.288762447,0.109530583,0.167852063
704,0.502840909,354,350,5.4,,,0.617021277,,,1,,,0.492307692,,,0.5,,,0.597402597,,1,0.59375,,,0.443349754,,,0.467532468,,,0.43220339,0.066761364,0.007102273,0.092329545,0.022727273,0.109375,0.136363636,0.288352273,0.109375,0.167613636
705,0.50212766,354,351,5.3,,,0.617021277,,,1,,,0.492307692,,,0.5,,,0.597402597,,,0.59375,,1,0.441176471,,,0.467532468,,,0.43220339,0.066666667,0.007092199,0.092198582,0.022695035,0.109219858,0.136170213,0.289361702,0.109219858,0.167375887
706,0.502832861,355,351,5.2,,,0.617021277,,,1,,,0.492307692,,,0.5,,,0.597402597,1,,0.597938144,,,0.441176471,,,0.467532468,,,0.43220339,0.066572238,0.007082153,0.092067989,0.02266289,0.109065156,0.137393768,0.288951841,0.109065156,0.16713881
707,0.503536068,356,351,5.3,,,0.617021277,,,1,,,0.492307692,,,0.5,,,0.597402597,,,0.597938144,1,,0.443902439,,,0.467532468,,,0.43220339,0.066478076,0.007072136,0.091937765,0.022630835,0.108910891,0.137199434,0.289957567,0.108910891,0.166902405
708,0.502824859,356,352,5.4,,,0.617021277,,,1,,,0.492307692,,,0.5,,,0.597402597,,,0.597938144,,1,0.441747573,,,0.467532468,,,0.43220339,0.066384181,0.007062147,0.09180791,0.02259887,0.108757062,0.13700565,0.290960452,0.108757062,0.166666667
709,0.502115656,356,353,5.3,,,0.617021277,,,1,,1,0.484848485,,,0.5,,,0.597402597,,,0.597938144,,,0.441747573,,,0.467532468,,,0.43220339,0.06629055,0.007052186,0.093088858,0.022566996,0.108603667,0.136812412,0.290550071,0.108603667,0.166431594
710,0.502816901,357,353,5.2,,,0.617021277,,,1,,,0.484848485,,,0.5,1,,0.602564103,,,0.597938144,,,0.441747573,,,0.467532468,,,0.43220339,0.066197183,0.007042254,0.092957746,0.022535211,0.109859155,0.136619718,0.290140845,0.108450704,0.166197183
711,0.502109705,357,354,5.3,,,0.617021277,,,1,,,0.484848485,,,0.5,,,0.602564103,,,0.597938144,,,0.441747573,,1,0.461538462,,,0.43220339,0.066104079,0.007032349,0.092827004,0.022503516,0.109704641,0.136427567,0.289732771,0.109704641,0.165963432
712,0.501404494,357,355,5.2,,,0.617021277,,,1,,,0.484848485,,,0.5,,1,0.594936709,,,0.597938144,,,0.441747573,,,0.461538462,,,0.43220339,0.066011236,0.007022472,0.092696629,0.02247191,0.110955056,0.136235955,0.289325843,0.109550562,0.165730337
713,0.502103787,358,355,5.1,,,0.617021277,,,1,,,0.484848485,,,0.5,1,,0.6,,,0.597938144,,,0.441747573,,,0.461538462,,,0.43220339,0.065918654,0.007012623,0.09256662,0.022440393,0.112201964,0.136044881,0.288920056,0.109396914,0.165497896
714,0.50280112,359,355,5.2,,,0.617021277,,,1,,,0.484848485,,,0.5,,,0.6,,,0.597938144,,,0.441747573,,,0.461538462,1,,0.43697479,0.065826331,0.007002801,0.092436975,0.022408964,0.112044818,0.135854342,0.288515406,0.109243698,0.166666667
715,0.503496504,360,355,5.3,,,0.617021277,,,1,,,0.484848485,,,0.5,,,0.6,1,,0.602040816,,,0.441747573,,,0.461538462,,,0.43697479,0.065734266,0.006993007,0.092307692,0.022377622,0.111888112,0.137062937,0.288111888,0.109090909,0.166433566
716,0.504189944,361,355,5.4,,,0.617021277,,,1,,,0.484848485,,,0.5,,,0.6,,,0.602040816,1,,0.444444444,,,0.461538462,,,0.43697479,0.065642458,0.00698324,0.092178771,0.022346369,0.111731844,0.136871508,0.289106145,0.108938548,0.166201117
717,0.50348675,361,356,5.5,,,0.617021277,,,1,,,0.484848485,,,0.5,,,0.6,,,0.602040816,,,0.444444444,,1,0.455696203,,,0.43697479,0.065550907,0.006973501,0.092050209,0.022315202,0.111576011,0.136680614,0.288702929,0.110181311,0.165969317
718,0.502785515,361,357,5.4,,,0.617021277,,,1,,,0.484848485,,,0.5,,,0.6,,,0.602040816,,,0.444444444,,,0.455696203,,1,0.433333333,0.06545961,0.006963788,0.091922006,0.022284123,0.111420613,0.136490251,0.288300836,0.110027855,0.167130919
719,0.502086231,361,358,5.3,,,0.617021277,,,1,,,0.484848485,,,0.5,,,0.6,,,0.602040816,,1,0.442307692,,,0.455696203,,,0.433333333,0.065368567,0.006954103,0.091794159,0.022253129,0.111265647,0.136300417,0.289290682,0.109874826,0.16689847
720,0.502777778,362,358,5.2,,,0.617021277,,,1,,,0.484848485,,,0.5,1,,0.604938272,,,0.602040816,,,0.442307692,,,0.455696203,,,0.433333333,0.065277778,0.006944444,0.091666667,0.022222222,0.1125,0.136111111,0.288888889,0.109722222,0.166666667
721,0.503467406,363,358,5.3,,,0.617021277,,,1,,,0.484848485,,,0.5,,,0.604938272,,,0.602040816,,,0.442307692,,,0.455696203,1,,0.438016529,0.06518724,0.006934813,0.091539528,0.022191401,0.112343967,0.13592233,0.288488211,0.109570042,0.167822469
722,0.504155125,364,358,5.4,,,0.617021277,,,1,,,0.484848485,,,0.5,,,0.604938272,,,0.602040816,1,,0.444976077,,,0.455696203,,,0.438016529,0.065096953,0.006925208,0.091412742,0.022160665,0.112188366,0.135734072,0.289473684,0.109418283,0.167590028
723,0.503457815,364,359,5.5,,,0.617021277,,,1,,1,0.47761194,,,0.5,,,0.604938272,,,0.602040816,,,0.444976077,,,0.455696203,,,0.438016529,0.065006916,0.006915629,0.092669433,0.022130014,0.112033195,0.135546335,0.289073306,0.109266943,0.16735823
724,0.504143646,365,359,5.4,,,0.617021277,,,1,,,0.47761194,,,0.5,1,,0.609756098,,,0.602040816,,,0.444976077,,,0.455696203,,,0.438016529,0.064917127,0.006906077,0.092541436,0.022099448,0.113259669,0.135359116,0.288674033,0.109116022,0.167127072
725,0.504827586,366,359,5.5,,,0.617021277,,,1,,,0.47761194,,,0.5,,,0.609756098,,,0.602040816,1,,0.447619048,,,0.455696203,,,0.438016529,0.064827586,0.006896552,0.092413793,0.022068966,0.113103448,0.135172414,0.289655172,0.108965517,0.166896552
726,0.504132231,366,360,4.1,,,0.617021277,,,1,,,0.47761194,,,0.5,,1,0.602409639,,,0.602040816,,,0.447619048,,,0.455696203,,,0.438016529,0.064738292,0.006887052,0.092286501,0.022038567,0.114325069,0.134986226,0.289256198,0.108815427,0.166666667
727,0.504814305,367,360,4,1,,0.625,,,1,,,0.47761194,,,0.5,,,0.602409639,,,0.602040816,,,0.447619048,,,0.455696203,,,0.438016529,0.066024759,0.006877579,0.09215956,0.022008253,0.114167813,0.13480055,0.288858322,0.10866575,0.166437414
728,0.505494506,368,360,4.1,,,0.625,,,1,,,0.47761194,,,0.5,,,0.602409639,,,0.602040816,,,0.447619048,1,,0.4625,,,0.438016529,0.065934066,0.006868132,0.092032967,0.021978022,0.114010989,0.134615385,0.288461539,0.10989011,0.166208791
729,0.504801097,368,361,4.2,,1,0.612244898,,,1,,,0.47761194,,,0.5,,,0.602409639,,,0.602040816,,,0.447619048,,,0.4625,,,0.438016529,0.067215364,0.006858711,0.091906722,0.021947874,0.113854595,0.134430727,0.288065844,0.109739369,0.165980796
730,0.505479452,369,361,4.1,,,0.612244898,,,1,,,0.47761194,,,0.5,,,0.602409639,,,0.602040816,,,0.447619048,1,,0.469135803,,,0.438016529,0.067123288,0.006849315,0.091780822,0.021917808,0.11369863,0.134246575,0.287671233,0.110958904,0.165753425
731,0.504787962,369,362,4.2,,1,0.6,,,1,,,0.47761194,,,0.5,,,0.602409639,,,0.602040816,,,0.447619048,,,0.469135803,,,0.438016529,0.068399453,0.006839945,0.091655267,0.021887825,0.113543092,0.134062928,0.287277702,0.110807114,0.165526676
732,0.505464481,370,362,4.1,,,0.6,,,1,,,0.47761194,,,0.5,1,,0.607142857,,,0.602040816,,,0.447619048,,,0.469135803,,,0.438016529,0.068306011,0.006830601,0.091530055,0.021857924,0.114754098,0.133879781,0.286885246,0.110655738,0.165300546
733,0.504774898,370,363,4.2,,,0.6,,,1,,,0.47761194,,,0.5,,,0.607142857,,1,0.595959596,,,0.447619048,,,0.469135803,,,0.438016529,0.068212824,0.006821282,0.091405184,0.021828104,0.114597544,0.135061392,0.286493861,0.110504775,0.165075034
734,0.505449591,371,363,4.1,,,0.6,,,1,,,0.47761194,,,0.5,1,,0.611764706,,,0.595959596,,,0.447619048,,,0.469135803,,,0.438016529,0.068119891,0.006811989,0.091280654,0.021798365,0.115803815,0.134877384,0.286103542,0.110354223,0.164850136
735,0.506122449,372,363,4.2,,,0.6,,,1,,,0.47761194,,,0.5,,,0.611764706,,,0.595959596,1,,0.450236967,,,0.469135803,,,0.438016529,0.068027211,0.006802721,0.091156463,0.021768707,0.115646259,0.134693878,0.28707483,0.110204082,0.16462585
736,0.505434783,372,364,4.3,,,0.6,,,1,,,0.47761194,,,0.5,,,0.611764706,,,0.595959596,,,0.450236967,,,0.469135803,,1,0.43442623,0.067934783,0.006793478,0.091032609,0.02173913,0.11548913,0.13451087,0.286684783,0.110054348,0.16576087
737,0.504748982,372,365,4.2,,,0.6,,,1,,,0.47761194,,,0.5,,,0.611764706,,,0.595959596,,,0.450236967,,,0.469135803,,1,0.430894309,0.067842605,0.006784261,0.090909091,0.021709634,0.115332429,0.134328358,0.286295794,0.10990502,0.166892809
738,0.505420054,373,365,4.1,,,0.6,,,1,,,0.47761194,,,0.5,,,0.611764706,,,0.595959596,,,0.450236967,1,,0.475609756,,,0.430894309,0.067750678,0.006775068,0.090785908,0.021680217,0.115176152,0.134146342,0.285907859,0.111111111,0.166666667
739,0.50473613,373,366,4.2,,,0.6,,,1,,,0.47761194,,,0.5,,,0.611764706,,,0.595959596,,1,0.448113208,,,0.475609756,,,0.430894309,0.067658999,0.0067659,0.090663058,0.02165088,0.115020298,0.133964817,0.286874154,0.110960758,0.166441137
740,0.505405405,374,366,4.1,,,0.6,,,1,,,0.47761194,,,0.5,1,,0.61627907,,,0.595959596,,,0.448113208,,,0.475609756,,,0.430894309,0.067567568,0.006756757,0.090540541,0.021621622,0.116216216,0.133783784,0.286486487,0.110810811,0.166216216
741,0.506072875,375,366,4.2,,,0.6,,,1,,,0.47761194,,,0.5,1,,0.620689655,,,0.595959596,,,0.448113208,,,0.475609756,,,0.430894309,0.067476383,0.006747638,0.090418354,0.021592443,0.117408907,0.133603239,0.286099865,0.110661269,0.165991903
742,0.506738545,376,366,4.3,,,0.6,,,1,,,0.47761194,,,0.5,,,0.620689655,1,,0.6,,,0.448113208,,,0.475609756,,,0.430894309,0.067385445,0.006738544,0.090296496,0.021563342,0.117250674,0.13477089,0.285714286,0.110512129,0.165768194
743,0.507402423,377,366,4.4,,,0.6,,,1,,,0.47761194,,,0.5,,,0.620689655,1,,0.603960396,,,0.448113208,,,0.475609756,,,0.430894309,0.067294751,0.006729475,0.090174966,0.02153432,0.117092867,0.135935397,0.285329744,0.110363392,0.165545088
744,0.50672043,377,367,4.5,,1,0.588235294,,,1,,,0.47761194,,,0.5,,,0.620689655,,,0.603960396,,,0.448113208,,,0.475609756,,,0.430894309,0.068548387,0.00672043,0.090053763,0.021505376,0.116935484,0.135752688,0.284946237,0.110215054,0.165322581
745,0.50738255,378,367,4.4,,,0.588235294,,,1,,,0.47761194,,,0.5,,,0.620689655,,,0.603960396,1,,0.450704225,,,0.475609756,,,0.430894309,0.068456376,0.006711409,0.089932886,0.02147651,0.116778524,0.13557047,0.28590604,0.110067114,0.165100671
746,0.506702413,378,368,4.5,,,0.588235294,,,1,,,0.47761194,,,0.5,,,0.620689655,,,0.603960396,,1,0.448598131,,,0.475609756,,,0.430894309,0.068364611,0.006702413,0.089812332,0.021447721,0.116621984,0.13538874,0.286863271,0.109919571,0.164879357
747,0.506024096,378,369,4.4,,,0.588235294,,,1,,,0.47761194,,,0.5,,,0.620689655,,,0.603960396,,,0.448598131,,,0.475609756,,1,0.427419355,0.068273092,0.00669344,0.089692102,0.021419009,0.116465864,0.135207497,0.28647925,0.109772423,0.165997323
748,0.505347594,378,370,4.3,,,0.588235294,,,1,,,0.47761194,,,0.5,,,0.620689655,,,0.603960396,,,0.448598131,,,0.475609756,,1,0.424,0.068181818,0.006684492,0.089572193,0.021390374,0.11631016,0.135026738,0.286096257,0.109625668,0.1671123
749,0.506008011,379,370,4.2,,,0.588235294,,,1,,,0.47761194,,,0.5,1,,0.625,,,0.603960396,,,0.448598131,,,0.475609756,,,0.424,0.068090788,0.006675567,0.089452603,0.021361816,0.117489987,0.134846462,0.285714286,0.109479306,0.166889186
750,0.506666667,380,370,4.3,,,0.588235294,,,1,1,,0.485294118,,,0.5,,,0.625,,,0.603960396,,,0.448598131,,,0.475609756,,,0.424,0.068,0.006666667,0.090666667,0.021333333,0.117333333,0.134666667,0.285333333,0.109333333,0.166666667
751,0.507323569,381,370,4.4,,,0.588235294,,,1,,,0.485294118,,,0.5,1,,0.629213483,,,0.603960396,,,0.448598131,,,0.475609756,,,0.424,0.067909454,0.00665779,0.090545939,0.021304927,0.118508655,0.13448735,0.284953396,0.10918775,0.16644474
752,0.507978723,382,370,4.5,,,0.588235294,,,1,,,0.485294118,,,0.5,,,0.629213483,,,0.603960396,,,0.448598131,,,0.475609756,1,,0.428571429,0.067819149,0.006648936,0.090425532,0.021276596,0.118351064,0.134308511,0.284574468,0.109042553,0.167553192
753,0.508632138,383,370,3.1,,,0.588235294,,,1,,,0.485294118,,,0.5,,,0.629213483,,,0.603960396,,,0.448598131,1,,0.481927711,,,0.428571429,0.067729084,0.006640106,0.090305445,0.02124834,0.118193891,0.134130146,0.284196547,0.110225764,0.167330677
754,0.50795756,383,371,3.2,,,0.588235294,,,1,,,0.485294118,,,0.5,,,0.629213483,,,0.603960396,,,0.448598131,,,0.481927711,,1,0.42519685,0.067639257,0.0066313,0.090185676,0.021220159,0.118037135,0.133952255,0.283819629,0.110079576,0.168435013
755,0.508609272,384,371,3.1,,,0.588235294,,,1,1,,0.492753623,,,0.5,,,0.629213483,,,0.603960396,,,0.448598131,,,0.481927711,,,0.42519685,0.067549669,0.006622517,0.091390728,0.021192053,0.117880795,0.133774834,0.283443709,0.109933775,0.168211921
756,0.507936508,384,372,3.2,,,0.588235294,,,1,,,0.492753623,,,0.5,,,0.629213483,,,0.603960396,,1,0.446511628,,,0.481927711,,,0.42519685,0.067460317,0.006613757,0.091269841,0.021164021,0.117724868,0.133597884,0.284391534,0.10978836,0.167989418
757,0.508586526,385,372,3.1,,,0.588235294,,,1,,,0.492753623,,,0.5,,,0.629213483,,,0.603960396,,,0.446511628,,,0.481927711,1,,0.4296875,0.067371202,0.00660502,0.091149273,0.021136063,0.117569353,0.1334214,0.284015852,0.109643329,0.169088507
758,0.509234829,386,372,3.2,,,0.588235294,,,1,,,0.492753623,,,0.5,,,0.629213483,,,0.603960396,,,0.446511628,,,0.481927711,1,,0.434108527,0.067282322,0.006596306,0.091029024,0.021108179,0.117414248,0.133245383,0.283641161,0.109498681,0.170184697
759,0.5085639,386,373,3.3,,,0.588235294,,,1,,,0.492753623,,,0.5,,,0.629213483,,,0.603960396,,,0.446511628,,,0.481927711,,1,0.430769231,0.067193676,0.006587615,0.090909091,0.021080369,0.117259552,0.133069829,0.283267457,0.109354414,0.171277997
760,0.509210526,387,373,3.2,,,0.588235294,,,1,,,0.492753623,,,0.5,,,0.629213483,,,0.603960396,,,0.446511628,1,,0.488095238,,,0.430769231,0.067105263,0.006578947,0.090789474,0.021052632,0.117105263,0.132894737,0.282894737,0.110526316,0.171052632
761,0.508541393,387,374,3.3,,,0.588235294,,,1,,,0.492753623,,,0.5,,,0.629213483,,,0.603960396,,1,0.444444444,,,0.488095238,,,0.430769231,0.067017083,0.006570302,0.090670171,0.021024967,0.11695138,0.132720105,0.283837057,0.110381078,0.170827858
762,0.509186352,388,374,3.2,,,0.588235294,,,1,,,0.492753623,,,0.5,,,0.629213483,,,0.603960396,1,,0.447004608,,,0.488095238,,,0.430769231,0.066929134,0.00656168,0.090551181,0.020997375,0.1167979,0.132545932,0.284776903,0.110236221,0.170603675
763,0.50982962,389,374,3.3,,,0.588235294,,,1,,,0.492753623,,,0.5,,,0.629213483,1,,0.607843137,,,0.447004608,,,0.488095238,,,0.430769231,0.066841415,0.00655308,0.090432503,0.020969856,0.116644823,0.133682831,0.28440367,0.110091743,0.170380079
764,0.509162304,389,375,3.4,,,0.588235294,,,1,,,0.492753623,,,0.5,,,0.629213483,,,0.607843137,,1,0.444954128,,,0.488095238,,,0.430769231,0.066753927,0.006544503,0.090314136,0.020942408,0.116492147,0.133507853,0.285340314,0.109947644,0.170157068
765,0.509803922,390,375,3.3,,,0.588235294,,,1,,,0.492753623,,,0.5,,,0.629213483,,,0.607843137,,,0.444954128,,,0.488095238,1,,0.435114504,0.066666667,0.006535948,0.090196078,0.020915033,0.116339869,0.133333333,0.28496732,0.109803922,0.17124183
766,0.509138381,390,376,3.4,,,0.588235294,,,1,,,0.492753623,,,0.5,,,0.629213483,,,0.607843137,,1,0.442922374,,,0.488095238,,,0.435114504,0.066579634,0.006527415,0.090078329,0.020887728,0.11618799,0.133159269,0.285900783,0.109660574,0.171018277
767,0.508474576,390,377,3.3,,,0.588235294,,,1,,,0.492753623,,,0.5,,,0.629213483,,,0.607843137,,,0.442922374,,1,0.482352941,,,0.435114504,0.066492829,0.006518905,0.089960887,0.020860495,0.116036506,0.132985658,0.285528031,0.110821382,0.170795306
768,0.5078125,390,378,3.2,,,0.588235294,,,1,,,0.492753623,,,0.5,,1,0.622222222,,,0.607843137,,,0.442922374,,,0.482352941,,,0.435114504,0.06640625,0.006510417,0.08984375,0.020833333,0.1171875,0.1328125,0.28515625,0.110677083,0.170572917
769,0.508452536,391,378,3.1,,,0.588235294,,,1,1,,0.5,,,0.5,,,0.622222222,,,0.607843137,,,0.442922374,,,0.482352941,,,0.435114504,0.066319896,0.006501951,0.091027308,0.020806242,0.117035111,0.132639792,0.284785436,0.11053316,0.170351105
770,0.507792208,391,379,3.2,,,0.588235294,,,1,,,0.5,,,0.5,,,0.622222222,,,0.607843137,,1,0.440909091,,,0.482352941,,,0.435114504,0.066233766,0.006493506,0.090909091,0.020779221,0.116883117,0.132467533,0.285714286,0.11038961,0.17012987
771,0.507133593,391,380,3.1,,,0.588235294,,,1,,,0.5,,,0.5,,,0.622222222,,,0.607843137,,,0.440909091,,,0.482352941,,1,0.431818182,0.06614786,0.006485084,0.09079118,0.02075227,0.116731518,0.13229572,0.28534371,0.110246433,0.171206226
